GEO.id,GEO.id2,GEO.display-label,D001,D002,D003,D004,D005,D006,D007,D008,D009,D010,D011,D012,D013,D014,D015,D016,D017,D018,D019,D020,D021,D022,D023,D024,D025,D026,D027,D028,D029,D030,D031,D032,D033,D034,D035,D036,D037,D038,D039,D040,D041,D042,D043,D044,D045,D046,D047,D048,D049
1000000US484230001002000,484230001002000,"Block 2000, Block Group 2, Census Tract 1, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230001002001,484230001002001,"Block 2001, Block Group 2, Census Tract 1, Smith County, Texas",15,5,0,0,0,0,0,0,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,10,1,0,1,2,0,0,0,1,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0
1000000US484230001002002,484230001002002,"Block 2002, Block Group 2, Census Tract 1, Smith County, Texas",5,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230001002003,484230001002003,"Block 2003, Block Group 2, Census Tract 1, Smith County, Texas",6,3,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1000000US484230001002004,484230001002004,"Block 2004, Block Group 2, Census Tract 1, Smith County, Texas",22,12,2,2,1,0,1,0,0,1,1,0,2,0,1,0,0,0,1,0,0,0,0,0,0,10,0,0,1,0,0,0,1,1,3,2,1,0,0,0,0,1,0,0,0,0,0,0,0
1000000US484230001002005,484230001002005,"Block 2005, Block Group 2, Census Tract 1, Smith County, Texas",10,4,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
1000000US484230001002006,484230001002006,"Block 2006, Block Group 2, Census Tract 1, Smith County, Texas",17,8,1,0,1,1,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,1,0,0,0,9,1,2,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0
1000000US484230001002007,484230001002007,"Block 2007, Block Group 2, Census Tract 1, Smith County, Texas",28,11,0,1,1,0,0,0,0,2,0,2,0,0,0,2,0,0,1,0,0,1,1,0,0,17,2,2,3,0,1,1,0,1,1,1,0,0,2,1,1,0,0,0,0,0,0,0,1
1000000US484230001002008,484230001002008,"Block 2008, Block Group 2, Census Tract 1, Smith County, Texas",55,29,3,4,4,2,1,0,1,3,1,3,3,2,0,0,1,0,0,0,0,1,0,0,0,26,1,3,1,2,2,0,1,2,1,1,2,5,2,0,1,0,0,0,0,0,1,1,0
1000000US484230001002009,484230001002009,"Block 2009, Block Group 2, Census Tract 1, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230001002010,484230001002010,"Block 2010, Block Group 2, Census Tract 1, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230001002011,484230001002011,"Block 2011, Block Group 2, Census Tract 1, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230001002012,484230001002012,"Block 2012, Block Group 2, Census Tract 1, Smith County, Texas",84,44,5,5,7,2,0,1,0,7,3,1,2,1,2,3,2,0,1,0,1,1,0,0,0,40,7,1,4,2,0,0,2,2,3,5,3,0,1,3,2,0,1,1,1,1,0,1,0
1000000US484230001002013,484230001002013,"Block 2013, Block Group 2, Census Tract 1, Smith County, Texas",79,43,3,3,5,2,1,0,2,3,3,3,1,4,2,2,3,0,1,1,0,0,1,2,1,36,3,3,2,1,2,0,1,1,3,3,2,3,5,2,2,0,1,1,0,0,0,0,1
1000000US484230001002014,484230001002014,"Block 2014, Block Group 2, Census Tract 1, Smith County, Texas",18,8,0,0,0,1,2,0,1,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,10,0,0,1,0,1,0,0,0,0,0,2,2,1,0,0,0,1,0,1,1,0,0,0
1000000US484230001002015,484230001002015,"Block 2015, Block Group 2, Census Tract 1, Smith County, Texas",10,6,0,3,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1000000US484230001002016,484230001002016,"Block 2016, Block Group 2, Census Tract 1, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230001002017,484230001002017,"Block 2017, Block Group 2, Census Tract 1, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230001002018,484230001002018,"Block 2018, Block Group 2, Census Tract 1, Smith County, Texas",17,7,0,2,0,0,0,0,0,0,1,0,1,0,0,1,0,2,0,0,0,0,0,0,0,10,0,1,2,1,0,0,0,0,1,0,1,0,0,1,2,0,0,0,0,0,0,0,1
1000000US484230001002019,484230001002019,"Block 2019, Block Group 2, Census Tract 1, Smith County, Texas",39,20,1,3,1,2,0,0,0,2,1,3,1,1,1,1,1,0,1,0,0,0,1,0,0,19,0,2,3,2,2,0,1,1,0,3,0,0,2,1,0,0,0,0,1,1,0,0,0
1000000US484230001002020,484230001002020,"Block 2020, Block Group 2, Census Tract 1, Smith County, Texas",53,25,1,4,0,2,1,1,0,3,2,2,2,1,3,2,0,0,0,0,0,0,0,1,0,28,3,1,2,3,3,0,1,3,1,3,1,2,3,0,0,1,0,0,0,1,0,0,0
1000000US484230001002021,484230001002021,"Block 2021, Block Group 2, Census Tract 1, Smith County, Texas",91,46,10,4,5,2,0,0,0,0,4,2,4,1,3,1,2,1,2,2,0,0,3,0,0,45,7,6,1,0,2,0,1,3,2,4,1,3,2,4,5,0,1,0,0,0,3,0,0
1000000US484230001002022,484230001002022,"Block 2022, Block Group 2, Census Tract 1, Smith County, Texas",62,28,3,1,3,1,1,0,0,0,2,3,1,4,0,1,5,0,1,1,0,1,0,0,0,34,1,1,4,2,1,0,1,1,3,2,1,4,3,5,2,1,2,0,0,0,0,0,0
1000000US484230001002023,484230001002023,"Block 2023, Block Group 2, Census Tract 1, Smith County, Texas",39,18,3,0,1,1,1,1,0,3,2,1,1,1,2,0,0,0,0,0,1,0,0,0,0,21,3,1,2,1,0,1,0,1,1,0,4,0,1,1,1,1,0,1,0,1,1,0,0
1000000US484230001002024,484230001002024,"Block 2024, Block Group 2, Census Tract 1, Smith County, Texas",58,25,0,0,4,2,3,0,1,1,1,0,2,2,2,1,1,1,1,0,2,0,0,1,0,33,0,0,3,5,0,0,1,1,1,1,2,2,2,3,4,1,1,1,1,1,1,2,0
1000000US484230001002025,484230001002025,"Block 2025, Block Group 2, Census Tract 1, Smith County, Texas",9,4,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0
1000000US484230001002026,484230001002026,"Block 2026, Block Group 2, Census Tract 1, Smith County, Texas",3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1000000US484230001002027,484230001002027,"Block 2027, Block Group 2, Census Tract 1, Smith County, Texas",36,17,5,1,3,0,1,0,1,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,19,2,1,1,3,0,1,0,0,2,2,2,0,0,2,1,0,0,0,0,0,1,0,1
1000000US484230001002028,484230001002028,"Block 2028, Block Group 2, Census Tract 1, Smith County, Texas",23,12,0,2,2,1,0,0,1,1,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,11,0,0,0,1,1,1,1,1,0,0,1,1,1,2,0,0,1,0,0,0,0,0,0
1000000US484230001002029,484230001002029,"Block 2029, Block Group 2, Census Tract 1, Smith County, Texas",30,12,0,1,1,2,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,18,0,1,2,4,0,0,0,1,1,2,1,0,1,2,0,0,0,0,1,0,2,0,0
1000000US484230001002030,484230001002030,"Block 2030, Block Group 2, Census Tract 1, Smith County, Texas",31,11,1,1,0,0,1,0,0,2,1,3,0,0,1,0,0,0,0,0,0,0,0,1,0,20,3,1,1,1,0,0,1,2,1,3,1,0,0,0,2,1,0,0,0,0,3,0,0
1000000US484230001002031,484230001002031,"Block 2031, Block Group 2, Census Tract 1, Smith County, Texas",17,7,2,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10,1,2,0,0,1,0,0,0,1,1,1,0,1,0,0,2,0,0,0,0,0,0,0
1000000US484230001003000,484230001003000,"Block 3000, Block Group 3, Census Tract 1, Smith County, Texas",63,28,0,1,2,1,0,0,0,0,1,3,2,1,4,4,2,1,0,2,1,2,0,1,0,35,1,0,2,0,0,0,1,1,2,1,1,3,1,1,4,2,2,0,1,5,4,2,1
1000000US484230001003001,484230001003001,"Block 3001, Block Group 3, Census Tract 1, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230001003002,484230001003002,"Block 3002, Block Group 3, Census Tract 1, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230001003003,484230001003003,"Block 3003, Block Group 3, Census Tract 1, Smith County, Texas",28,10,1,1,1,0,0,0,1,0,0,0,2,0,0,0,1,0,2,0,0,1,0,0,0,18,1,3,0,0,1,0,0,2,2,1,1,0,0,1,0,2,2,0,1,0,0,1,0
1000000US484230001003004,484230001003004,"Block 3004, Block Group 3, Census Tract 1, Smith County, Texas",24,12,1,0,0,0,0,0,0,0,1,0,0,0,2,1,2,0,0,2,0,3,0,0,0,12,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,2,0,1,3,0,1,0
1000000US484230001003005,484230001003005,"Block 3005, Block Group 3, Census Tract 1, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230001003006,484230001003006,"Block 3006, Block Group 3, Census Tract 1, Smith County, Texas",80,42,3,4,8,2,1,0,0,2,2,3,2,3,2,1,1,2,1,2,0,0,2,1,0,38,2,6,0,0,0,1,0,0,3,2,2,2,3,1,3,2,2,0,0,1,6,2,0
1000000US484230001003007,484230001003007,"Block 3007, Block Group 3, Census Tract 1, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230001003008,484230001003008,"Block 3008, Block Group 3, Census Tract 1, Smith County, Texas",40,18,2,1,1,1,2,0,0,0,1,0,0,1,3,1,0,0,0,1,1,1,1,1,0,22,1,1,2,2,2,0,1,0,1,0,1,2,0,0,1,0,2,1,0,1,1,2,1
1000000US484230001003009,484230001003009,"Block 3009, Block Group 3, Census Tract 1, Smith County, Texas",32,12,1,1,0,0,0,0,0,0,1,0,0,0,4,2,0,0,0,1,1,0,1,0,0,20,2,3,0,1,1,0,0,2,0,1,0,2,1,0,1,1,0,1,2,2,0,0,0
1000000US484230001003010,484230001003010,"Block 3010, Block Group 3, Census Tract 1, Smith County, Texas",22,7,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,15,0,1,3,1,1,0,0,1,0,0,1,2,0,1,2,1,0,0,0,0,1,0,0
1000000US484230001003011,484230001003011,"Block 3011, Block Group 3, Census Tract 1, Smith County, Texas",26,11,4,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,15,2,3,0,0,0,0,0,3,2,0,0,0,2,0,0,0,1,0,0,2,0,0,0
1000000US484230001003012,484230001003012,"Block 3012, Block Group 3, Census Tract 1, Smith County, Texas",28,16,2,2,2,1,1,0,0,1,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,12,0,1,0,1,1,0,0,0,1,0,0,2,1,0,0,1,1,0,0,0,3,0,0
1000000US484230001003013,484230001003013,"Block 3013, Block Group 3, Census Tract 1, Smith County, Texas",30,16,3,1,0,0,0,1,1,2,4,2,1,0,0,1,0,0,0,0,0,0,0,0,0,14,2,0,2,0,0,1,1,2,1,1,0,0,0,0,0,0,2,0,0,0,2,0,0
1000000US484230001003014,484230001003014,"Block 3014, Block Group 3, Census Tract 1, Smith County, Texas",38,19,0,0,2,0,0,2,1,1,2,2,0,1,1,0,1,0,0,0,1,3,1,1,0,19,3,2,1,0,0,1,0,1,0,1,0,0,2,1,0,0,0,0,1,1,1,1,3
1000000US484230001003015,484230001003015,"Block 3015, Block Group 3, Census Tract 1, Smith County, Texas",48,26,4,3,0,1,1,1,0,2,2,1,0,2,0,4,0,0,1,0,1,1,2,0,0,22,3,3,2,0,0,0,1,0,3,1,1,1,1,0,1,0,0,0,0,3,0,1,1
1000000US484230001003016,484230001003016,"Block 3016, Block Group 3, Census Tract 1, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230001003017,484230001003017,"Block 3017, Block Group 3, Census Tract 1, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230001003018,484230001003018,"Block 3018, Block Group 3, Census Tract 1, Smith County, Texas",47,25,6,1,1,1,0,0,0,3,1,2,2,0,2,1,2,2,0,0,0,1,0,0,0,22,2,1,1,3,0,0,0,1,3,1,2,1,1,2,1,1,1,0,0,1,0,0,0
1000000US484230001003019,484230001003019,"Block 3019, Block Group 3, Census Tract 1, Smith County, Texas",13,6,0,0,1,0,0,0,0,1,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,2,1
1000000US484230001003020,484230001003020,"Block 3020, Block Group 3, Census Tract 1, Smith County, Texas",17,7,1,0,0,0,1,0,0,0,1,0,0,2,1,0,0,0,0,0,1,0,0,0,0,10,0,3,0,1,0,1,0,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0
1000000US484230001003021,484230001003021,"Block 3021, Block Group 3, Census Tract 1, Smith County, Texas",19,9,1,1,2,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,1,0,0,0,10,1,1,0,2,0,1,0,0,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0
1000000US484230001003022,484230001003022,"Block 3022, Block Group 3, Census Tract 1, Smith County, Texas",40,18,0,1,2,1,0,0,0,3,0,0,3,1,1,1,2,0,1,0,1,0,0,0,1,22,3,2,0,0,1,1,1,1,0,2,2,0,2,1,2,1,1,0,0,0,0,0,2
1000000US484230001003023,484230001003023,"Block 3023, Block Group 3, Census Tract 1, Smith County, Texas",41,21,4,0,1,0,3,0,0,1,4,1,0,1,0,2,1,0,1,0,1,0,0,0,1,20,1,1,0,3,1,0,0,1,0,0,0,5,1,0,1,0,3,0,0,0,1,0,2
1000000US484230001003024,484230001003024,"Block 3024, Block Group 3, Census Tract 1, Smith County, Texas",35,18,3,2,2,0,1,1,1,1,0,0,2,2,0,0,0,1,1,0,0,1,0,0,0,17,1,1,1,2,1,0,1,2,2,0,3,0,1,0,0,0,0,1,0,1,0,0,0
1000000US484230001003025,484230001003025,"Block 3025, Block Group 3, Census Tract 1, Smith County, Texas",64,32,5,1,1,2,2,1,0,2,1,2,1,4,1,5,0,2,0,0,1,1,0,0,0,32,2,1,4,1,3,0,0,1,3,1,2,2,5,5,1,0,0,1,0,0,0,0,0
1000000US484230001003026,484230001003026,"Block 3026, Block Group 3, Census Tract 1, Smith County, Texas",11,7,0,2,1,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1000000US484230001003027,484230001003027,"Block 3027, Block Group 3, Census Tract 1, Smith County, Texas",7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,5,1,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0
1000000US484230001003028,484230001003028,"Block 3028, Block Group 3, Census Tract 1, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230001003029,484230001003029,"Block 3029, Block Group 3, Census Tract 1, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230001003030,484230001003030,"Block 3030, Block Group 3, Census Tract 1, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230001004000,484230001004000,"Block 4000, Block Group 4, Census Tract 1, Smith County, Texas",55,20,1,5,2,1,0,1,0,0,1,4,1,0,1,0,1,0,1,0,0,0,0,1,0,35,5,2,0,4,1,0,0,0,4,2,4,3,0,3,2,0,2,0,0,1,1,0,1
1000000US484230001004001,484230001004001,"Block 4001, Block Group 4, Census Tract 1, Smith County, Texas",84,42,3,2,7,3,1,0,1,0,3,2,4,5,4,3,1,1,0,0,1,0,0,1,0,42,1,3,5,5,1,0,1,2,3,2,4,2,3,1,1,1,1,1,1,2,0,0,2
1000000US484230001004002,484230001004002,"Block 4002, Block Group 4, Census Tract 1, Smith County, Texas",39,23,6,2,1,2,0,0,0,1,3,2,2,0,0,1,1,0,0,1,0,0,1,0,0,16,0,5,0,0,0,0,0,1,3,0,2,0,0,1,2,0,0,0,0,1,0,1,0
1000000US484230001004003,484230001004003,"Block 4003, Block Group 4, Census Tract 1, Smith County, Texas",118,57,4,5,5,6,2,1,0,2,0,7,3,9,2,5,1,0,2,0,0,2,0,1,0,61,6,4,6,6,4,1,2,1,2,2,8,2,4,1,3,1,2,1,0,2,1,2,0
1000000US484230001004004,484230001004004,"Block 4004, Block Group 4, Census Tract 1, Smith County, Texas",56,27,3,2,1,4,1,0,0,1,0,2,2,2,1,1,3,1,0,1,0,0,0,0,2,29,1,0,0,3,1,1,1,0,1,3,2,5,2,3,3,0,1,1,0,0,0,1,0
1000000US484230001004005,484230001004005,"Block 4005, Block Group 4, Census Tract 1, Smith County, Texas",53,22,1,1,2,1,1,0,0,3,0,0,3,2,2,1,1,2,0,0,0,1,1,0,0,31,2,4,5,1,1,0,0,1,0,0,3,2,1,3,3,1,1,0,1,1,1,0,0
1000000US484230001004006,484230001004006,"Block 4006, Block Group 4, Census Tract 1, Smith County, Texas",50,26,3,4,3,4,1,0,1,0,2,2,2,1,0,1,0,0,1,1,0,0,0,0,0,24,7,1,1,0,0,0,0,0,3,4,1,1,1,1,2,0,2,0,0,0,0,0,0
1000000US484230001004007,484230001004007,"Block 4007, Block Group 4, Census Tract 1, Smith County, Texas",69,33,4,4,2,3,1,0,0,1,2,7,2,2,2,0,1,0,0,0,1,0,1,0,0,36,2,6,3,2,1,0,2,0,3,3,5,1,4,1,0,0,0,0,1,1,1,0,0
1000000US484230001004008,484230001004008,"Block 4008, Block Group 4, Census Tract 1, Smith County, Texas",63,28,3,3,0,1,2,0,0,1,4,2,3,3,1,0,3,1,0,0,0,0,0,1,0,35,3,6,2,1,0,0,2,0,4,0,3,2,4,1,4,0,0,0,0,1,2,0,0
1000000US484230001004009,484230001004009,"Block 4009, Block Group 4, Census Tract 1, Smith County, Texas",27,9,1,0,0,1,0,0,0,0,0,1,1,1,0,2,1,0,1,0,0,0,0,0,0,18,1,1,0,3,0,0,1,0,0,0,1,2,2,2,1,1,0,0,1,1,0,0,1
1000000US484230001004010,484230001004010,"Block 4010, Block Group 4, Census Tract 1, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230001004011,484230001004011,"Block 4011, Block Group 4, Census Tract 1, Smith County, Texas",31,19,0,0,0,1,0,0,0,0,1,0,2,4,2,1,5,0,1,0,0,1,1,0,0,12,0,0,0,0,0,0,0,0,0,1,0,3,3,4,0,1,0,0,0,0,0,0,0
1000000US484230001004012,484230001004012,"Block 4012, Block Group 4, Census Tract 1, Smith County, Texas",86,44,6,4,2,2,0,0,1,3,4,3,0,4,3,3,2,2,2,0,2,0,1,0,0,42,4,2,1,1,0,0,0,3,5,4,6,3,4,3,4,0,0,0,1,1,0,0,0
1000000US484230001004013,484230001004013,"Block 4013, Block Group 4, Census Tract 1, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230001004014,484230001004014,"Block 4014, Block Group 4, Census Tract 1, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230001004015,484230001004015,"Block 4015, Block Group 4, Census Tract 1, Smith County, Texas",3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1000000US484230001004016,484230001004016,"Block 4016, Block Group 4, Census Tract 1, Smith County, Texas",6,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1000000US484230001004017,484230001004017,"Block 4017, Block Group 4, Census Tract 1, Smith County, Texas",26,15,0,1,1,3,0,0,0,0,0,1,1,2,2,1,1,0,1,0,0,1,0,0,0,11,0,2,1,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,1,1,0,0,0
1000000US484230001004018,484230001004018,"Block 4018, Block Group 4, Census Tract 1, Smith County, Texas",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1000000US484230001004019,484230001004019,"Block 4019, Block Group 4, Census Tract 1, Smith County, Texas",87,38,8,4,3,3,2,2,1,0,2,3,5,1,1,0,0,0,0,0,1,1,0,1,0,49,8,2,5,5,2,2,0,1,2,3,6,6,1,3,1,0,0,0,0,0,2,0,0
1000000US484230001004020,484230001004020,"Block 4020, Block Group 4, Census Tract 1, Smith County, Texas",31,13,1,1,1,1,0,0,1,0,3,1,0,3,0,0,0,0,0,1,0,0,0,0,0,18,2,2,2,0,2,0,0,0,3,0,0,2,1,1,1,0,1,0,0,1,0,0,0
1000000US484230001004021,484230001004021,"Block 4021, Block Group 4, Census Tract 1, Smith County, Texas",33,14,0,5,3,1,0,0,0,0,1,0,2,1,0,0,1,0,0,0,0,0,0,0,0,19,3,0,2,1,1,1,1,1,1,1,2,0,1,2,1,0,1,0,0,0,0,0,0
1000000US484230001004022,484230001004022,"Block 4022, Block Group 4, Census Tract 1, Smith County, Texas",85,46,7,3,7,6,1,0,0,5,1,2,2,4,1,3,2,0,2,0,0,0,0,0,0,39,6,3,0,2,1,0,2,3,2,5,3,4,2,1,1,2,0,0,0,0,1,0,1
1000000US484230001004023,484230001004023,"Block 4023, Block Group 4, Census Tract 1, Smith County, Texas",63,31,10,0,1,0,2,0,0,2,2,4,3,1,0,2,2,1,0,0,0,1,0,0,0,32,1,3,0,2,1,1,0,4,3,3,4,3,1,1,1,0,2,0,1,0,1,0,0
1000000US484230001004024,484230001004024,"Block 4024, Block Group 4, Census Tract 1, Smith County, Texas",37,21,1,4,2,2,1,1,1,1,1,1,2,1,0,0,1,1,0,1,0,0,0,0,0,16,3,0,3,1,2,0,0,0,0,3,1,2,0,0,1,0,0,0,0,0,0,0,0
1000000US484230001004025,484230001004025,"Block 4025, Block Group 4, Census Tract 1, Smith County, Texas",38,19,1,2,3,0,0,0,0,1,0,1,2,2,0,2,2,1,1,0,1,0,0,0,0,19,0,4,3,1,0,1,0,0,1,3,1,0,0,0,2,0,1,0,0,0,1,0,1
1000000US484230001005000,484230001005000,"Block 5000, Block Group 5, Census Tract 1, Smith County, Texas",790,311,85,61,48,17,13,3,3,3,13,15,15,6,7,4,7,2,1,1,2,2,0,2,1,479,78,72,41,20,15,8,7,39,49,33,33,14,17,12,16,5,7,1,2,2,4,3,1
1000000US484230001005001,484230001005001,"Block 5001, Block Group 5, Census Tract 1, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230001005002,484230001005002,"Block 5002, Block Group 5, Census Tract 1, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230001005003,484230001005003,"Block 5003, Block Group 5, Census Tract 1, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230001005004,484230001005004,"Block 5004, Block Group 5, Census Tract 1, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000US484230001005005,484230001005005,"Block 5005, Block Group 5, Census Tract 1, Smith County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
